age,tenure_months,income,household_size,logins_30d,support_tickets_90d,avg_session_mins,days_since_last_login,monthly_fee,late_payments_12m,autopay,contract,plan,add_ons,streaming,region,signup_channel,total_charges,total_charges_rounded,engagement_score,churn
65,84,32672.88236130166,4,16,1,4.580651323181412,47,77.66316401848115,1,Yes,Month-to-month,Basic,3,Music,Northeast,Web,6736.078098702228,6740.0,0.17127736670807656,0
23,44,47929.48434544682,4,13,3,4.723485096259267,28,66.20672183318565,0,Yes,Month-to-month,Basic,2,Video,South,Phone,2874.5625482283335,2870.0,0.20897479406721708,0
41,0,13364.931728125732,4,11,1,4.965143410700872,46,52.88715240592101,1,Yes,Two year,Basic,1,None,Northeast,Retail,,,0.20826211087151908,0
35,5,41588.48022768741,1,6,1,12.87331573401023,18,52.75887699683764,0,Yes,Two year,Basic,0,Video,Midwest,Retail,467.53426987953566,470.0,0.2526501127731883,1
53,11,35691.16288825544,4,13,0,26.29916190792384,1,63.0123234147087,1,No,One year,Pro,5,None,Northeast,Retail,658.6348936059244,660.0,0.4694453674432445,1
48,87,39780.97622637237,4,13,0,6.163272698245716,0,66.58611683827182,2,Yes,Month-to-month,Plus,5,Both,West,Web,5947.359056122219,5950.0,0.35729666559925927,0
24,7,55829.152876914195,3,11,2,,53,80.30934764022587,1,Yes,Month-to-month,Plus,5,Video,Northeast,Web,917.3722335536415,920.0,0.21160405614766553,1
73,117,43134.028054589704,4,18,2,6.456135058954969,14,61.498320978822136,0,Yes,Month-to-month,Basic,5,Music,Midwest,Retail,7239.313126999576,7240.0,0.25404628906313265,0
59,39,71152.96288202338,2,6,3,11.60167669432174,27,,1,No,Month-to-month,Basic,3,Music,Midwest,Web,2894.991180069869,2890.0,-0.05728370858507212,1
27,84,58269.43715298797,6,11,1,5.409720046411012,29,87.37538824249027,2,Yes,One year,Pro,1,Video,Northeast,Phone,7311.873282838114,7310.0,0.15989177034501217,0
30,111,33352.98973319803,5,11,0,49.157511734334136,38,114.7785806896101,0,No,One year,Basic,3,Music,Midwest,Phone,12773.877170817066,12770.0,0.3476182476015355,1
40,108,,1,9,0,17.981113537560347,25,44.61200646261169,1,Yes,Month-to-month,Plus,0,None,West,Web,4903.4217408359755,4900.0,0.14332725090967816,1
59,93,49880.15231640217,4,11,1,39.69163437947037,22,55.35842396781423,0,Yes,One year,Plus,1,Both,Midwest,Web,5108.944627105247,5110.0,0.36156640414602287,0
25,48,57314.132526285284,6,12,0,33.55747469527253,44,80.18859498914645,1,No,Month-to-month,Basic,1,None,Northeast,Web,3709.121008497306,3710.0,0.4384866703203205,1
50,75,32234.51555634227,2,10,0,10.203838098532742,26,81.35600479337687,0,Yes,Month-to-month,Basic,2,Both,South,Partner,6101.8927172039685,6100.0,0.11556814289785725,0
47,53,41393.651197047766,4,14,2,6.008204559117846,23,,0,Yes,Two year,Plus,1,Both,Northeast,Retail,3061.416263869639,3060.0,0.24089435672395987,0
62,2,23348.512227727282,3,11,3,13.72466200502737,39,67.63972408076651,1,Yes,Month-to-month,Pro,1,Video,Northeast,Web,257.5789596958455,260.0,0.16555357391979675,1
42,91,44521.96785279352,2,16,2,20.931843744216682,50,64.06344017568726,0,Yes,Month-to-month,Basic,0,Music,Midwest,Web,5636.748116131113,5640.0,0.25498695525748066,0
54,33,62026.47028185737,6,12,2,39.92416608574662,20,103.49255937447421,1,Yes,Two year,Plus,4,Music,West,Retail,3546.8133997002997,3550.0,0.3984793015450799,0
79,77,40800.47099175727,6,9,0,1.9054037897392255,39,76.49152338242985,1,Yes,One year,Basic,2,None,Northeast,Partner,5968.277172803966,5970.0,0.11668867932952916,1
61,14,57592.34241136129,1,7,1,11.518000490700157,51,64.15755050138551,1,No,Month-to-month,Basic,5,Video,South,Partner,957.4666204006515,960.0,0.03246101455829426,1
30,94,75701.55507767234,2,15,3,9.064399320346654,42,94.87837596071711,1,No,Month-to-month,Basic,0,Video,West,Retail,9226.516710989665,9230.0,0.24515291400453376,1
21,102,41794.352756566965,6,14,1,15.596352477933635,52,52.705184978873916,1,No,Month-to-month,Basic,5,None,Northeast,Web,5386.53306002805,5390.0,0.30019300763495527,1
59,26,38437.28688113234,6,7,2,10.843898169039088,53,88.03007750977504,0,No,Month-to-month,Basic,5,Video,South,Web,2352.691116200984,2350.0,-0.04105951744206515,1
67,86,,2,12,1,8.989904474402609,13,40.771510180552966,0,Yes,Month-to-month,Basic,5,Both,South,Web,3556.894605295849,3560.0,0.3005507795215023,0
48,90,27263.189913065566,4,10,0,12.90335511286383,23,89.35336063973389,0,Yes,Month-to-month,Basic,0,Both,West,Retail,8082.625211960491,8080.0,0.12680029247505853,1
72,103,87083.29800466407,2,8,1,19.5290142943894,52,53.378542777396135,3,Yes,Month-to-month,Basic,1,Both,West,Partner,5627.214794334909,5630.0,0.12828460479192622,0
63,21,96948.72401216722,4,13,1,21.09314052690351,4,85.24518975691977,1,Yes,Month-to-month,Basic,3,Music,West,Web,2074.6600737127837,2070.0,0.4418457959964787,1
55,96,49621.46533496812,3,14,1,15.336592358538203,56,59.19075912812855,2,No,Month-to-month,Plus,2,Music,South,Retail,5709.518085312827,5710.0,0.16072987254342477,0
47,83,185182.23283731812,5,17,0,8.328311025660362,57,124.62006456551377,1,Yes,Month-to-month,Basic,0,Both,Midwest,Retail,2888.1200115213487,2890.0,0.3108411778134231,1
47,40,63646.4087201636,1,10,2,15.603603610992765,19,13.344943282614523,1,Yes,Month-to-month,Plus,1,Both,West,Retail,456.6988181858061,460.0,0.28834922289981824,1
77,40,76499.14135831925,2,10,1,28.48974707594211,15,79.12740045867784,0,No,Two year,Plus,3,Video,Northeast,Web,3321.891302299267,3320.0,0.41423589554634443,0
27,35,50258.2496451558,6,9,2,,34,33.238888316964804,0,No,Month-to-month,Pro,5,None,South,Web,1095.3402854492035,1100.0,0.16875167679646177,0
20,28,27987.923568903978,1,15,0,7.837745298462501,29,76.90778580591247,0,Yes,One year,Basic,5,Music,South,Web,2310.6788059828987,2310.0,0.24177368640116945,0
68,77,28158.710904047333,3,14,0,16.71448332767915,58,33.992229595438765,2,No,Month-to-month,Plus,4,Both,Northeast,Web,2626.263701813892,2630.0,0.17681358498058075,0
36,27,38364.99604714171,6,13,1,7.267637275804793,30,48.080791583226116,1,Yes,Month-to-month,Plus,5,Music,Midwest,Web,1237.7907561305226,1240.0,0.0940113086551627,0
35,14,25857.173776919797,3,8,0,29.65317856030026,41,37.542045201939814,0,Yes,One year,Plus,4,Video,Midwest,Web,593.2720777262113,590.0,0.18882779033465416,0
60,8,31077.78741155281,6,16,1,17.68411655578291,2,53.292374251179204,1,Yes,Month-to-month,Basic,4,Music,South,Partner,346.3748705411531,350.0,0.47992367534716135,1
23,33,55868.572361125414,4,16,0,28.06715398047551,56,37.33741843202422,4,Yes,One year,Pro,5,Music,South,Partner,1269.6557999862312,1270.0,0.3529627298917279,1
18,111,,2,12,0,17.70094645134499,4,96.21999249458712,2,Yes,Two year,Basic,5,Music,West,Web,10884.842370694905,10880.0,0.3127883666892761,0
75,75,31910.424634916224,3,11,0,5.508411175703928,35,48.08990471710062,0,No,Month-to-month,Basic,3,Both,South,Phone,3781.4139753902605,3780.0,0.08953456361205783,1
79,60,109858.72835118609,4,11,0,,47,44.160337678698866,1,No,Month-to-month,Pro,0,Music,Midwest,Retail,2577.012792274756,2580.0,0.32210203457171066,1
67,101,28882.548334066807,4,15,3,11.445906461157389,51,80.94190029010659,1,Yes,Month-to-month,Plus,2,Video,Northeast,Partner,8061.704856469732,8060.0,0.10338712215600625,0
74,23,38179.499050374005,1,8,3,4.076376598077434,36,95.11712650732157,0,No,Month-to-month,Basic,3,None,South,Partner,2216.999249228931,2220.0,0.08754275686208729,1
34,81,28470.58352796208,4,14,1,17.17305108816786,41,79.95296192343875,1,Yes,Month-to-month,Basic,0,None,Midwest,Phone,6432.852740774983,6430.0,0.23624097528830634,0
60,51,93891.41597646469,2,19,2,10.10299680931555,40,57.66198636499203,2,Yes,Two year,Plus,2,None,South,Retail,3018.5600082855653,3020.0,0.34035028313426097,0
76,112,25089.841917759608,3,10,2,18.573292879449898,58,76.15929171094805,0,Yes,Two year,Basic,0,Video,Midwest,Web,8728.395699818448,8730.0,0.1599339081427272,0
34,40,58299.84001869342,2,14,1,27.92865234258478,37,35.97651615826615,2,Yes,Month-to-month,Basic,0,Both,Northeast,Web,1418.3104911116386,1420.0,0.3146576440979592,1
62,27,23379.546642289275,6,8,0,12.482514479479587,2,76.43241928650802,3,Yes,Month-to-month,Basic,0,None,West,Partner,2139.267131255438,2140.0,0.3367628819983088,0
78,6,26260.978422873195,1,14,1,4.737077870513421,32,113.62878985564276,0,Yes,One year,Plus,3,Music,Midwest,Web,758.8248074224663,760.0,0.2402037203602394,1
61,101,33928.8415207416,6,7,0,6.063353876838049,13,72.88554966204939,1,No,Month-to-month,Plus,4,Both,South,Partner,7360.909976720112,7360.0,0.16890325453782534,0
37,96,45837.99145391876,5,16,1,6.856427545647063,55,40.48988142475025,1,No,Two year,Pro,1,None,Midwest,Web,3963.121916773147,3960.0,0.1484147023017028,0
70,72,48416.685412360115,6,12,2,24.514548835728878,31,47.81543823889049,1,No,Month-to-month,Pro,2,Video,South,Retail,3220.2369912116746,3220.0,0.3544456057571257,0
25,74,25117.541531151823,1,7,0,33.0640946038501,32,46.17170562227376,0,Yes,Month-to-month,Basic,0,Video,Midwest,Web,3371.454459231034,3370.0,0.14922785350015344,0
55,77,51861.93053186651,1,14,1,14.668997893113769,15,26.98508789869357,2,No,Month-to-month,Plus,4,None,West,Web,2022.4191284129395,2020.0,0.23278803699382633,0
66,101,34035.56263691174,5,13,2,13.158101178876322,33,92.3063388260307,0,No,Two year,Plus,2,Both,South,Partner,9235.548690134401,9240.0,0.2015250987163993,0
62,8,47855.33169626947,4,12,1,12.107639311967253,51,53.891489217669616,2,Yes,Two year,Plus,3,Music,South,Web,292.81105452698,290.0,0.31372401186365606,0
65,0,79878.43454702644,1,8,3,27.22794093650917,34,61.21349825457077,0,Yes,Month-to-month,Basic,2,Video,Northeast,Web,69.829139569498,70.0,0.18771481711123286,1
18,89,214228.3369036875,3,14,2,38.96202249458098,23,233.85073231538135,1,Yes,One year,Basic,5,Music,Northeast,Partner,7095.10731023658,7100.0,0.502303226696107,0
21,103,23434.201830427693,3,9,0,6.437724703018589,52,59.030727310846984,1,Yes,Two year,Basic,3,Both,South,Phone,6141.111358268482,6140.0,0.05172196213655598,0
25,93,59097.9286366206,6,13,1,4.455946976378048,21,80.45769764630052,0,Yes,Month-to-month,Plus,1,None,Midwest,Web,7458.424868727776,7460.0,0.18223021529933872,0
43,94,33012.58871654441,6,13,3,,53,70.01056669540749,0,Yes,Month-to-month,Plus,1,Both,West,Web,6462.794681252595,6460.0,0.25982922471328807,0
76,60,54729.08188430603,3,14,1,2.832459576599059,27,68.99625101371944,0,Yes,Month-to-month,Plus,3,Music,Midwest,Phone,4352.8744329328965,4350.0,0.14158157363933735,0
26,4,22359.036701096546,1,14,2,14.307226036518447,11,34.59615539245627,0,Yes,Month-to-month,Pro,5,None,South,Phone,206.6718728314802,210.0,0.38811438927867414,1
46,59,15529.694556369474,2,12,1,10.37647070018226,8,53.19073612116097,1,No,Month-to-month,Basic,4,Both,West,Web,3287.3120966870665,3290.0,0.31392323649015474,1
46,112,22851.521316266655,5,13,2,32.17321597912694,22,44.748899075243344,1,No,Month-to-month,Basic,0,Video,Northeast,Web,5144.312678477573,5140.0,0.34154976686764005,0
51,88,46375.09212659367,5,8,0,22.694148964507825,17,61.97904212743678,0,Yes,Two year,Basic,4,Video,Northeast,Web,5396.835367425234,5400.0,0.33763420229685737,0
20,5,34181.05236546708,3,10,2,2.444955109250985,26,59.582748280875755,0,No,Month-to-month,Basic,3,Video,South,Web,426.6719537565831,430.0,0.16924659254685062,0
25,109,27276.724639463464,6,8,1,4.559913877532287,30,93.79918867050473,0,Yes,Two year,Plus,1,Video,West,Web,10231.45619820888,10230.0,-0.011833647036982697,0
36,85,30070.571685950094,6,6,3,2.694450127340182,44,51.177083231812794,1,Yes,Month-to-month,Basic,0,None,West,Phone,4410.884597448942,4410.0,-0.07582549086507706,0
19,42,57690.31663288821,4,17,0,4.227288873481408,16,79.68028127334988,0,No,One year,Basic,2,Video,South,Web,3361.462872615788,3360.0,0.3532030007730482,0
77,22,37770.44530939731,5,5,2,30.702323328636748,4,87.14326022596295,1,Yes,Month-to-month,Basic,4,,South,Partner,1837.0627315201955,1840.0,0.3515858832726873,1
50,69,28498.10966882665,6,16,2,7.385554936295761,39,68.49220923262381,0,No,Month-to-month,Pro,3,None,Northeast,Web,4912.910131313252,4910.0,0.19360323872634663,0
28,13,29964.382942996825,5,16,1,11.792675884191949,48,55.57264393536973,2,No,Month-to-month,Basic,4,Video,West,Partner,773.8900526128036,770.0,0.34444781609139147,1
18,89,28315.470565750355,6,12,1,16.45371633558214,7,70.09285813168174,1,Yes,Month-to-month,Plus,1,Video,South,Retail,6453.860216975943,6450.0,0.4573525533908231,0
37,115,40720.53971173825,1,9,1,3.7281583167466215,6,44.3782126441822,0,No,One year,Pro,2,Music,West,Web,5046.195615169725,5050.0,0.20014432958721592,0
72,88,55853.99220970692,3,15,0,41.937382634538494,39,67.69828344189526,0,No,Month-to-month,Plus,4,Both,West,Phone,5970.516327855731,5970.0,0.44071774334701497,0
64,109,16002.454911895251,1,17,3,7.771978746949437,34,38.63155361486008,0,Yes,One year,Plus,4,Video,West,Partner,4315.594692944643,4320.0,0.2643215937068672,0
77,43,52587.76627554774,1,15,2,7.080203271089252,35,79.09321326824731,1,No,Month-to-month,Basic,1,None,South,Retail,3625.336987754208,3630.0,0.20878249316776587,0
28,88,40041.56171127066,1,11,0,9.473954670863566,14,60.732390030664135,0,No,Month-to-month,Basic,1,Video,Midwest,Web,5671.019939558245,5670.0,0.317973478436033,0
60,31,53530.762733226344,5,12,0,14.722631874481396,15,33.593872444763974,0,No,One year,Basic,5,None,Midwest,Web,1080.1035153009052,1080.0,0.34723560803788106,0
57,109,39366.43706295358,5,13,1,14.251337165836071,16,49.11316503762772,0,Yes,Month-to-month,Basic,4,Both,South,Retail,5424.254412666626,5420.0,0.32780498692574106,0
42,30,29939.44282463087,6,14,0,3.4711547979578503,13,58.49248114980407,4,Yes,Month-to-month,Pro,0,Both,,Partner,1912.1208409054057,1910.0,0.3507127549811013,0
19,36,53570.38466456825,1,14,3,8.319203200346651,9,49.794380192582395,0,Yes,One year,Pro,3,None,Midwest,Web,1988.6206046203215,1990.0,0.4294544371054305,0
34,100,,5,7,0,13.690193041069547,9,61.31411132734314,0,No,Two year,Basic,1,Both,Northeast,Web,6097.341779947422,6100.0,0.21639411607815243,0
77,2,29830.320721867305,4,9,1,5.23357175916441,6,63.62449811705477,0,No,Two year,Plus,3,Both,Northeast,Partner,,,0.16018860900301857,0
56,117,34660.998699930526,1,13,1,9.612744392858962,20,45.21714263980756,0,No,One year,Basic,5,Both,West,Partner,5632.918506894815,5630.0,0.21247517332018334,0
76,74,50468.258808812934,6,19,1,10.664418149826082,12,80.07240773181996,1,Yes,Month-to-month,Plus,0,Music,South,Phone,5814.3433244666985,5810.0,0.4739579345756275,0
68,40,36992.89240757532,3,11,2,20.260226314590685,51,101.715407199687,0,Yes,One year,Basic,1,None,Midwest,Web,4134.971665600085,4130.0,0.14623779910014684,0
48,9,37392.69491277608,6,12,1,3.828172031127131,9,65.7036078931661,0,Yes,One year,Pro,1,Video,West,Retail,604.9827850309298,600.0,0.2214091735469012,0
54,97,,6,6,2,,47,68.18814219347048,0,No,Month-to-month,Plus,4,Music,West,Web,6655.273519546655,6660.0,0.1710783233802627,1
79,69,47006.56061903832,1,10,0,46.2041551134525,47,91.29232780381498,0,No,Two year,Plus,5,Both,Northeast,Phone,6362.469986211098,6360.0,0.3274086942966637,0
29,30,32384.12483644892,5,13,1,32.667867091719124,10,71.47009255885425,1,Yes,One year,Basic,1,None,Northeast,Phone,2172.118251492774,2170.0,0.4299165168953233,1
30,16,76372.07489713674,5,9,2,25.94852288250922,19,67.24483750661135,1,Yes,One year,Basic,3,Video,Northeast,Partner,1115.909726360367,1120.0,0.3192378707098791,1
25,19,33540.60481311058,4,15,0,,40,77.14279547122624,4,No,Month-to-month,Basic,4,None,Northeast,Retail,1537.7578747836892,1540.0,0.3909592312213594,1
58,32,35221.84832244375,5,10,0,24.212340549722107,56,64.83999661049769,1,No,Month-to-month,Basic,4,Video,West,Web,2204.4822147907225,2200.0,0.14629736192359033,0
21,113,106947.84164930695,6,14,1,10.717382625573356,6,42.72742496736551,2,Yes,Month-to-month,Basic,5,Both,South,Phone,4716.93390032593,4720.0,0.3613676881441968,1
23,96,50577.7912281682,5,13,0,4.4286506375532335,7,100.38402681913809,0,No,Month-to-month,Basic,4,Video,Northeast,Web,9604.303991778552,9600.0,0.28580648499455197,0
19,92,132591.8059693248,3,14,0,46.93598932064887,36,68.21414597034412,1,Yes,Month-to-month,Plus,3,Music,South,Web,6319.3349012181425,6320.0,0.42139624652326335,0
66,88,79659.71605649938,6,17,0,6.675314214174982,29,77.98350107433744,0,Yes,Two year,Pro,2,Both,South,Partner,6821.903304049817,6820.0,0.16502912941418818,0
31,116,29081.465763059485,6,17,2,10.584801065899573,42,61.57496750618175,1,No,Two year,Basic,3,Video,West,Web,7315.055424220916,7320.0,0.22200960999261535,1
70,34,56814.5899525892,5,14,1,17.723404961288622,40,88.38650722703817,1,Yes,One year,Basic,0,Video,West,Web,2969.0045701040913,2970.0,0.3228336589416063,0
42,101,26737.333133742268,1,11,2,6.8632777137047665,59,60.36402963864712,0,Yes,Month-to-month,Basic,2,Video,Northeast,Retail,6128.402857025918,6130.0,0.12721646729331784,0
72,108,40524.655133743996,6,9,0,14.045772287956584,55,73.5271197996679,1,Yes,Two year,Plus,0,None,West,Web,7839.479562426791,7840.0,0.1402154002248384,0
53,64,84728.78465967624,4,12,1,35.988551380412545,0,65.97754266463639,1,Yes,Month-to-month,Plus,4,Both,Midwest,Web,4137.911381149098,4140.0,0.5824595257233914,0
26,17,38522.55266724611,6,12,1,11.813829463507199,30,94.969816453704,0,Yes,Month-to-month,Basic,4,None,South,Retail,1548.2628019273527,1550.0,0.20583797455213265,0
20,0,,2,12,0,23.249873881446828,6,54.32309438241982,2,Yes,Month-to-month,Plus,5,Both,South,Web,34.00201716760121,30.0,0.3277806820062931,1
27,70,27184.519627952493,5,12,1,5.341608036804213,26,48.75728237547244,1,Yes,One year,Basic,4,Music,South,Web,3586.1723571940147,3590.0,0.12440999268282665,0
54,104,48145.93715911294,5,12,3,7.020371324968198,40,44.02806401636843,0,No,One year,Plus,1,Video,West,Web,4483.520397908208,4480.0,0.2005754591095233,0
62,79,45714.65057432744,6,6,3,3.7519767949362537,6,67.12300959362453,1,Yes,One year,Basic,5,Both,South,Web,5318.564211991035,5320.0,0.1485116308805718,0
28,67,278672.82700024405,2,6,0,16.85695443023759,13,118.93597448428129,2,Yes,Two year,Plus,1,None,Midwest,Web,3934.2521233959797,3930.0,0.22522397394850843,0
54,78,,6,11,1,37.059879153071485,6,57.94872471783636,2,Yes,Month-to-month,Basic,4,Video,West,Phone,4737.418959989102,4740.0,0.4143924948565464,1
50,119,36336.57603294192,2,17,0,8.793529161845276,8,52.79158359355123,0,Yes,Month-to-month,Plus,4,Music,South,Web,6334.302818251429,6330.0,0.35409049006465226,0
71,16,29743.295249612616,1,13,2,12.601753401692768,45,93.81237327837746,1,Yes,Two year,Plus,3,Music,Northeast,Phone,1748.1721354412136,1750.0,0.31591959386076146,0
52,67,25185.762687565533,3,18,3,4.123678358338504,41,68.39784407228846,1,Yes,One year,Basic,5,Video,Northeast,Web,4696.497561450048,4700.0,0.29312454405567706,1
70,39,55933.276403428375,6,11,1,23.84939589455292,27,62.48127981114925,3,No,Month-to-month,Pro,0,Music,West,Web,2670.349703744197,2670.0,0.2058862665416598,1
64,84,56360.871274799145,3,12,1,14.933421943671318,26,83.01322440069816,2,Yes,Month-to-month,Basic,2,None,Northeast,Phone,7136.827418653001,7140.0,0.2627655541083009,1
79,27,31480.71762136893,4,15,0,12.274178792901372,14,88.74700279419268,0,No,Two year,Basic,0,Both,South,Retail,2315.7869693407292,2320.0,0.31686849381777293,0
42,103,39437.005254922085,3,12,2,10.346634255269375,26,57.998372139765756,1,Yes,Month-to-month,Plus,0,Music,South,Web,6079.263457099259,6080.0,0.13149533305898514,0
71,68,30614.02232052228,2,10,3,5.251157678986955,49,75.26470621533885,3,Yes,Month-to-month,Basic,1,Both,Midwest,Partner,5195.391993395613,5200.0,0.008081461190789618,0
40,20,82306.05103252496,4,9,0,23.98066306892622,33,77.00719102203072,0,No,Two year,Plus,2,Both,West,Web,1867.3161030672056,1870.0,0.21065300402317783,1
46,37,39209.907922502214,4,15,3,11.749748475745942,2,58.62769097132759,1,Yes,One year,Basic,2,,Midwest,Web,2234.5126523097615,2230.0,0.423935734826953,1
49,25,17877.391563939174,3,14,0,5.631345200918057,15,75.6229171394145,0,Yes,Month-to-month,Basic,5,Both,Northeast,Partner,1885.0369829616109,1890.0,0.2990278490715955,0
68,61,45019.46054291603,5,7,1,20.969791716479563,6,33.88874328531498,2,No,Month-to-month,Plus,1,None,West,Web,2072.164616826171,2070.0,0.3169823278443789,1
38,30,14796.136789720707,5,17,1,15.155027265472064,17,81.99213863108744,0,Yes,Month-to-month,Plus,2,Both,West,Web,2611.0006506524896,2610.0,0.3624632225703099,1
57,105,47729.33097419607,4,10,1,31.763655715091417,7,77.57930464881508,2,Yes,Two year,Plus,3,Video,West,Partner,8376.008315207173,8380.0,0.4835647146101544,0
35,89,25065.914406896114,1,11,0,12.411172382570305,41,27.114899778997895,1,No,Month-to-month,Plus,2,None,Midwest,Web,2447.1421660666565,2450.0,0.17209711952490928,1
58,95,37947.924413413166,2,13,0,31.783028392127967,41,50.8252553326734,1,Yes,Month-to-month,Plus,0,Both,Midwest,Partner,4831.960142429391,4830.0,0.30183891942133295,0
19,70,25878.886644841292,1,10,3,25.91078339621581,15,37.627888839329486,0,Yes,Month-to-month,Plus,5,Both,South,Web,2607.3583176664833,2610.0,0.3400239880852689,1
37,29,28447.40899026513,4,8,0,10.305535412433477,40,77.36118201316302,1,Yes,Month-to-month,Basic,0,Music,South,Partner,2427.101058163628,2430.0,0.02889047036618774,1
20,112,44180.85072782126,5,12,1,13.792176169809231,8,84.30492026293203,1,Yes,One year,Plus,5,Both,Northeast,Web,9402.1459043847,9400.0,0.42385203192591336,0
19,35,40293.209109362186,1,13,1,14.512130897470497,59,75.63925918045004,3,Yes,Two year,Basic,3,Video,South,Phone,2727.617319980475,2730.0,0.2389652684492362,1
66,115,55220.139821221215,1,14,0,2.358804648005197,2,77.59565522138594,0,Yes,One year,Basic,0,None,West,Web,9033.023557616265,9030.0,0.428608409505152,0
66,44,70413.8081027362,3,11,0,18.867801896366405,0,47.94342220881487,2,Yes,Month-to-month,Plus,1,Both,Midwest,Retail,2307.975928205261,2310.0,0.4318677248535886,0
73,63,15592.367033258128,5,14,4,6.887426894717473,51,51.12385462199107,1,Yes,One year,Basic,1,None,,Phone,3280.2205024843283,3280.0,0.14797211781100883,1
36,98,48689.55137334508,2,13,1,9.721122990360243,16,44.34486514089534,0,Yes,Month-to-month,Plus,3,Both,South,Retail,4443.785557771559,4440.0,0.31174029032156236,0
35,110,43858.177174034,3,9,1,5.742162576255252,5,58.16963262348355,0,Yes,Month-to-month,Basic,3,None,South,Retail,6449.5422843742,6450.0,0.2700995618716358,0
55,40,,3,14,3,18.806504361025656,21,32.60186761217779,0,Yes,Two year,Basic,2,Music,Northeast,Web,1405.3440281847284,1410.0,0.34199909564575914,0
48,90,24279.979028486952,3,18,1,24.531577892437276,5,60.30097389680226,3,Yes,Month-to-month,Plus,5,Music,Midwest,Retail,5386.229863153597,5390.0,0.5524276635164631,0
42,6,32954.91184309711,2,14,2,29.116062475815475,25,57.09957549222233,0,Yes,Two year,Plus,0,Video,Midwest,Web,361.94049022724704,360.0,0.3335766388916514,0
70,49,115792.64717988549,2,14,1,17.584523571047814,40,80.47143517693375,0,No,Two year,Plus,4,Music,West,Phone,3957.7834857293115,3960.0,0.35323601489069534,1
55,91,66890.05190295479,2,14,1,20.711998325077094,28,89.41886001412493,0,Yes,Month-to-month,Pro,1,Video,South,Partner,8255.84828308154,8260.0,0.36006426160164073,1
63,56,31624.343394350828,3,17,1,13.431127131102356,58,59.80780746870655,2,Yes,Month-to-month,Basic,5,None,South,Web,3377.807079818154,3380.0,0.2278143938955155,1
38,76,38407.575168796786,6,11,2,17.55978115452475,30,76.5434306978081,0,No,Month-to-month,Basic,2,Music,Midwest,Partner,5915.737728175902,5920.0,0.1808981836453254,1
68,20,,3,11,1,17.715129177329892,24,46.05109594428406,0,Yes,Month-to-month,Basic,3,,Midwest,Partner,904.9406219742355,900.0,0.27781311052851987,0
23,15,38343.21710977411,3,5,2,16.630876833961707,2,50.888567363018986,0,Yes,Month-to-month,Plus,0,Video,Northeast,Web,888.0290243349912,890.0,0.2962771637604533,0
24,70,66435.55296492227,5,14,1,9.655824840825346,23,80.46468936490432,5,No,Month-to-month,Pro,2,Video,West,Web,5672.45067793491,5670.0,0.29815939726512497,0
36,67,49016.738992060076,2,11,1,15.018527368933352,6,,0,Yes,Month-to-month,Basic,0,Both,South,Web,4406.383902232509,4410.0,0.3790294846277945,0
49,6,34075.50571178291,4,10,2,24.124813215461266,39,62.64487613719125,0,Yes,Month-to-month,Plus,3,Music,South,Retail,532.6509761016889,530.0,0.12088682904084372,1
78,102,25347.708682032582,1,11,1,16.488161655123093,30,67.34643032038004,0,Yes,One year,Basic,2,Video,South,Retail,6946.649545850403,6950.0,0.19960125107038929,0
75,36,40197.226244058744,3,13,0,11.796056938060444,39,94.30892753610294,0,No,Month-to-month,Plus,5,Both,West,Retail,3350.8912950235717,3350.0,0.1711525629348728,0
66,110,30162.150986112407,4,9,0,6.8808326207536545,28,81.24567248259159,1,No,Month-to-month,Basic,3,Video,West,Phone,8892.939492459938,8890.0,0.0852872569626546,0
61,68,,5,7,1,16.57006100411661,10,60.789766296267146,1,Yes,Month-to-month,Basic,4,Video,Northeast,Retail,4151.487839372569,4150.0,0.18808649125135335,0
48,88,79821.62619659258,5,16,0,14.81509592143303,7,31.94811348473243,1,No,Two year,Basic,5,Music,West,Web,2996.1086016711342,3000.0,0.40938814899199527,0
33,49,41117.6799328865,1,12,1,18.443796592553987,23,71.55122939865764,0,Yes,Two year,Basic,2,,West,Partner,3491.51296576123,3490.0,0.23314485537750723,0
77,109,34439.467396872955,6,7,1,21.597071901950677,55,71.33338795465473,0,Yes,Month-to-month,Plus,3,None,South,Web,7841.610163648988,7840.0,0.17584163344392761,0
19,34,96423.65290413483,4,13,0,8.256715254578566,8,53.496365605621904,0,No,One year,Basic,3,None,South,Web,1969.93704675041,1970.0,0.32422424672206557,0
56,111,30971.66435480371,1,14,0,7.526514050383442,28,50.77724266116766,1,Yes,Month-to-month,Pro,5,Music,West,Web,5663.142576309499,5660.0,0.2305362106169234,0
50,99,15808.465044932478,5,8,0,8.844902613371683,16,57.76547861444149,0,Yes,Month-to-month,Plus,2,Music,South,Web,5804.978944315318,5800.0,0.20462883833864337,0
76,117,37571.50711120555,6,16,1,12.606784916957395,1,49.533770311885746,1,Yes,Month-to-month,Basic,1,Both,South,Partner,5872.584240570602,5870.0,0.37458481913051367,0
22,16,68606.67337777282,6,14,2,29.774977226950046,47,72.82790222018625,0,Yes,Two year,Plus,1,None,Northeast,Web,1011.422400755302,1010.0,0.19041946349211594,0
31,35,16376.021057374011,4,14,1,13.541431754614601,32,51.264872577862974,1,Yes,Month-to-month,Plus,3,None,West,Web,1854.9420931906898,1850.0,0.2537029934387173,0
